frame_id,timestamp,dt_ms,my_x,my_y,my_z,my_raw_vx,my_raw_vy,my_raw_vz,my_raw_kmh,my_pos_vx,my_pos_vy,my_pos_vz,my_pos_kmh,my_chosen_vx,my_chosen_vy,my_chosen_vz,my_chosen_kmh,my_source,my_is_staircase,my_speed_delta_kmh,tg_ptr,tg_raw_kmh,tg_pos_kmh,tg_chosen_kmh,tg_source
873,1788706277.7830,16.66,1898.978,217.174,2157.702,0.00,0.00,0.00,0.0,7.37,0.00,13.78,56.3,6.58,0.00,14.35,56.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
874,1788706277.7996,16.66,1899.166,217.176,2158.047,0.00,0.00,0.00,0.0,8.08,0.00,15.03,61.5,6.58,0.00,14.35,56.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
875,1788706277.8163,16.66,1899.260,217.177,2158.219,0.00,0.00,0.00,0.0,7.65,0.00,14.18,58.0,6.58,0.00,14.35,56.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
876,1788706277.8330,16.67,1899.450,217.180,2158.563,0.00,0.00,0.00,0.0,8.32,0.00,15.35,62.8,6.58,0.00,14.35,56.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
877,1788706277.8496,16.67,1899.546,217.180,2158.736,0.00,0.00,0.00,0.0,7.85,0.00,14.45,59.2,6.58,0.00,14.35,56.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
878,1788706277.8663,16.66,1899.737,217.182,2159.080,0.00,0.00,0.00,0.0,8.51,0.00,15.56,63.8,6.67,0.00,14.41,57.2,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
879,1788706277.8830,16.66,1899.833,217.182,2159.251,0.00,0.00,0.00,0.0,8.01,0.00,14.62,60.0,6.67,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
880,1788706277.8996,16.66,1899.930,217.183,2159.423,0.00,0.00,0.00,0.0,7.61,0.00,13.84,56.9,6.67,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
881,1788706277.9163,16.67,1900.123,217.184,2159.766,0.00,0.00,0.00,0.0,8.33,0.00,15.06,61.9,6.68,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
882,1788706277.9330,16.66,1900.220,217.184,2159.938,0.00,0.00,0.00,0.0,7.88,0.00,14.20,58.4,6.68,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
883,1788706277.9496,16.66,1900.415,217.183,2160.281,0.00,0.00,0.00,0.0,8.57,0.00,15.35,63.3,6.68,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
884,1788706277.9663,16.66,1900.513,217.183,2160.452,0.00,0.00,0.00,0.0,8.08,0.00,14.44,59.6,6.68,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
885,1788706277.9830,16.66,1900.611,217.182,2160.623,0.00,0.00,0.00,0.0,7.69,0.00,13.68,56.5,6.68,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
886,1788706277.9996,16.66,1900.808,217.181,2160.966,0.00,0.00,0.00,0.0,8.43,0.00,14.92,61.8,6.68,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
887,1788706278.0163,16.66,1900.907,217.179,2161.137,0.00,0.00,0.00,0.0,7.98,0.00,14.09,58.3,6.68,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
888,1788706278.0329,16.66,1901.106,217.177,2161.479,0.00,0.00,0.00,0.0,8.69,0.00,15.25,63.3,6.68,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
889,1788706278.0496,16.67,1901.205,217.175,2161.650,0.00,0.00,0.00,0.0,8.20,0.00,14.35,59.5,6.69,0.00,14.41,57.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
890,1788706278.0663,16.68,1901.405,217.172,2161.992,0.00,0.00,0.00,0.0,8.89,0.00,15.46,64.2,6.79,0.00,14.46,57.5,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
891,1788706278.0830,16.66,1901.506,217.170,2162.164,0.00,0.00,0.00,0.0,8.37,0.00,14.53,60.4,6.79,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
892,1788706278.0996,16.66,1901.607,217.168,2162.335,0.00,0.00,0.00,0.0,7.96,0.00,13.76,57.3,6.79,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
893,1788706278.1163,16.66,1901.809,217.164,2162.677,0.00,0.00,0.00,0.0,8.71,0.00,14.98,62.4,6.80,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
894,1788706278.1329,16.66,1901.911,217.162,2162.848,0.00,0.00,0.00,0.0,8.24,0.00,14.13,58.9,6.80,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
895,1788706278.1496,16.67,1902.115,217.158,2163.190,0.00,0.00,0.00,0.0,8.96,0.00,15.29,63.8,6.80,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
896,1788706278.1663,16.66,1902.217,217.156,2163.362,0.00,0.00,0.00,0.0,8.45,0.00,14.39,60.0,6.80,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
897,1788706278.1829,16.66,1902.320,217.154,2163.533,0.00,0.00,0.00,0.0,8.04,0.00,13.64,57.0,6.80,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
898,1788706278.1996,16.66,1902.526,217.150,2163.875,0.00,0.00,0.00,0.0,8.82,0.00,14.89,62.3,6.80,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
899,1788706278.2163,16.66,1902.629,217.149,2164.047,0.00,0.00,0.00,0.0,8.35,0.00,14.06,58.8,6.80,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
900,1788706278.2329,16.66,1902.837,217.146,2164.389,0.00,0.00,0.00,0.0,9.09,0.00,15.23,63.9,6.81,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
901,1788706278.2496,16.66,1902.941,217.144,2164.561,0.00,0.00,0.00,0.0,8.58,0.00,14.34,60.2,6.81,0.00,14.46,57.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
902,1788706278.2662,16.66,1903.151,217.143,2164.904,0.00,0.00,0.00,0.0,9.31,0.00,15.46,65.0,6.93,0.00,14.51,57.9,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
903,1788706278.2829,16.66,1903.256,217.141,2165.075,0.00,0.00,0.00,0.0,8.76,0.00,14.53,61.1,6.93,0.00,14.51,57.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
904,1788706278.2996,16.66,1903.361,217.141,2165.247,0.00,0.00,0.00,0.0,8.32,0.00,13.77,57.9,6.93,0.00,14.51,57.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
905,1788706278.3162,16.67,1903.573,217.140,2165.590,0.00,0.00,0.00,0.0,9.11,0.00,15.00,63.2,6.93,0.00,14.51,57.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
906,1788706278.3329,16.66,1903.678,217.140,2165.761,0.00,0.00,0.00,0.0,8.60,0.00,14.15,59.6,6.93,0.00,14.51,57.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
907,1788706278.3496,16.67,1903.891,217.140,2166.104,0.00,0.00,0.00,0.0,9.35,0.00,15.31,64.6,7.05,0.00,14.55,58.2,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
908,1788706278.3662,16.66,1903.996,217.140,2166.276,0.00,0.00,0.00,0.0,8.81,0.00,14.40,60.8,7.05,0.00,14.55,58.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
909,1788706278.3829,16.66,1904.103,217.140,2166.448,0.00,0.00,0.00,0.0,8.37,0.00,13.67,57.7,7.05,0.00,14.55,58.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
910,1788706278.3996,16.66,1904.316,217.141,2166.791,0.00,0.00,0.00,0.0,9.18,0.00,14.91,63.0,7.05,0.00,14.55,58.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
911,1788706278.4162,16.62,1904.423,217.142,2166.962,0.00,0.00,0.00,0.0,8.68,0.00,14.08,59.5,7.05,0.00,14.55,58.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
912,1788706278.4328,16.67,1904.637,217.144,2167.305,0.00,0.00,0.00,0.0,9.43,0.00,15.26,64.6,7.06,0.00,14.55,58.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
913,1788706278.4495,16.66,1904.744,217.146,2167.477,0.00,0.00,0.00,0.0,8.89,0.00,14.36,60.8,7.06,0.00,14.55,58.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
914,1788706278.4662,16.67,1904.959,217.149,2167.820,0.00,0.00,0.00,0.0,9.61,0.00,15.48,65.6,7.18,0.00,14.59,58.5,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
915,1788706278.4828,16.66,1905.067,217.151,2167.991,0.00,0.00,0.00,0.0,9.04,0.00,14.55,61.7,7.18,0.00,14.59,58.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
916,1788706278.4995,16.66,1905.174,217.153,2168.163,0.00,0.00,0.00,0.0,8.57,0.00,13.78,58.4,7.18,0.00,14.59,58.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
917,1788706278.5162,16.67,1905.390,217.157,2168.506,0.00,0.00,0.00,0.0,9.36,0.00,15.01,63.6,7.18,0.00,14.59,58.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
918,1788706278.5328,16.66,1905.498,217.159,2168.677,0.00,0.00,0.00,0.0,8.84,0.00,14.16,60.1,7.19,0.00,14.59,58.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
919,1788706278.5495,16.67,1905.714,217.164,2169.020,0.00,0.00,0.00,0.0,9.58,0.00,15.31,65.0,7.19,0.00,14.59,58.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
920,1788706278.5662,16.67,1905.822,217.167,2169.192,0.00,0.00,0.00,0.0,9.03,0.00,14.41,61.2,7.19,0.00,14.59,58.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
921,1788706278.5828,16.66,1905.931,217.169,2169.363,0.00,0.00,0.00,0.0,8.58,0.00,13.66,58.1,7.19,0.00,14.59,58.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
922,1788706278.5995,16.67,1906.148,217.173,2169.706,0.00,0.00,0.00,0.0,9.38,0.00,14.91,63.4,7.19,0.00,14.59,58.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
923,1788706278.6162,16.66,1906.256,217.176,2169.877,0.00,0.00,0.00,0.0,8.86,0.00,14.07,59.8,7.19,0.00,14.59,58.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
924,1788706278.6328,16.66,1906.474,217.180,2170.219,0.00,0.00,0.00,0.0,9.62,0.00,15.24,64.9,7.20,0.00,14.59,58.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
925,1788706278.6495,16.67,1906.583,217.181,2170.391,0.00,0.00,0.00,0.0,9.06,0.00,14.35,61.1,7.20,0.00,14.59,58.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
926,1788706278.6662,16.67,1906.801,217.185,2170.733,0.00,0.00,0.00,0.0,9.79,0.00,15.46,65.8,7.32,0.00,14.63,58.9,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
927,1788706278.6828,16.67,1906.911,217.186,2170.904,0.00,0.00,0.00,0.0,9.21,0.00,14.52,61.9,7.32,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
928,1788706278.6995,16.66,1907.020,217.187,2171.075,0.00,0.00,0.00,0.0,8.73,0.00,13.76,58.6,7.32,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
929,1788706278.7162,16.67,1907.239,217.189,2171.417,0.00,0.00,0.00,0.0,9.53,0.00,14.97,63.9,7.33,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
930,1788706278.7328,16.66,1907.349,217.189,2171.587,0.00,0.00,0.00,0.0,9.00,0.00,14.12,60.3,7.33,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
931,1788706278.7495,16.66,1907.569,217.190,2171.929,0.00,0.00,0.00,0.0,9.76,0.00,15.27,65.2,7.33,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
932,1788706278.7662,16.66,1907.679,217.190,2172.099,0.00,0.00,0.00,0.0,9.19,0.00,14.36,61.3,7.33,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
933,1788706278.7828,16.67,1907.789,217.190,2172.270,0.00,0.00,0.00,0.0,8.72,0.00,13.62,58.2,7.33,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
934,1788706278.7995,16.66,1908.010,217.189,2172.611,0.00,0.00,0.00,0.0,9.54,0.00,14.86,63.5,7.33,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
935,1788706278.8162,16.66,1908.121,217.188,2172.782,0.00,0.00,0.00,0.0,9.02,0.00,14.02,60.0,7.33,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
936,1788706278.8328,16.66,1908.343,217.186,2173.124,0.00,0.00,0.00,0.0,9.79,0.00,15.20,65.1,7.34,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
937,1788706278.8495,16.66,1908.454,217.184,2173.294,0.00,0.00,0.00,0.0,9.23,0.00,14.30,61.3,7.34,0.00,14.63,58.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
938,1788706278.8661,16.67,1908.676,217.181,2173.637,0.00,0.00,0.00,0.0,9.97,0.00,15.42,66.2,7.46,0.00,14.67,59.3,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
939,1788706278.8828,16.66,1908.787,217.179,2173.808,0.00,0.00,0.00,0.0,9.38,0.00,14.50,62.2,7.47,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
940,1788706278.8995,16.66,1908.899,217.176,2173.979,0.00,0.00,0.00,0.0,8.89,0.00,13.74,58.9,7.47,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
941,1788706278.9161,16.66,1909.122,217.172,2174.323,0.00,0.00,0.00,0.0,9.70,0.00,14.98,64.3,7.47,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
942,1788706278.9328,16.66,1909.234,217.170,2174.495,0.00,0.00,0.00,0.0,9.16,0.00,14.14,60.7,7.47,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
943,1788706278.9495,16.66,1909.457,217.165,2174.839,0.00,0.00,0.00,0.0,9.93,0.00,15.31,65.7,7.47,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
944,1788706278.9661,16.67,1909.569,217.163,2175.011,0.00,0.00,0.00,0.0,9.35,0.00,14.42,61.9,7.47,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
945,1788706278.9828,16.66,1909.682,217.161,2175.184,0.00,0.00,0.00,0.0,8.88,0.00,13.69,58.8,7.47,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
946,1788706278.9995,16.67,1909.906,217.157,2175.530,0.00,0.00,0.00,0.0,9.71,0.00,14.96,64.2,7.48,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
947,1788706279.0161,16.66,1910.019,217.155,2175.703,0.00,0.00,0.00,0.0,9.18,0.00,14.14,60.7,7.48,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
948,1788706279.0328,16.66,1910.244,217.152,2176.050,0.00,0.00,0.00,0.0,9.96,0.00,15.34,65.8,7.48,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
949,1788706279.0495,16.67,1910.357,217.150,2176.223,0.00,0.00,0.00,0.0,9.38,0.00,14.45,62.0,7.48,0.00,14.67,59.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
950,1788706279.0661,16.67,1910.583,217.148,2176.571,0.00,0.00,0.00,0.0,10.13,0.00,15.60,67.0,7.61,0.00,14.71,59.6,pos_only_smoothed,0,0.36,0x6ea869b0,0.0,0.0,0.0,ground_idle
951,1788706279.0828,16.66,1910.696,217.147,2176.744,0.00,0.00,0.00,0.0,9.53,0.00,14.67,63.0,7.61,0.00,14.71,59.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
952,1788706279.0995,16.66,1910.809,217.146,2176.918,0.00,0.00,0.00,0.0,9.04,0.00,13.91,59.7,7.61,0.00,14.71,59.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
953,1788706279.1161,16.67,1911.035,217.145,2177.267,0.00,0.00,0.00,0.0,9.86,0.00,15.17,65.2,7.61,0.00,14.71,59.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
954,1788706279.1328,16.66,1911.148,217.145,2177.441,0.00,0.00,0.00,0.0,9.30,0.00,14.32,61.5,7.61,0.00,14.71,59.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
955,1788706279.1494,16.66,1911.376,217.145,2177.790,0.00,0.00,0.00,0.0,10.08,0.00,15.51,66.7,7.73,0.00,14.75,60.0,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
956,1788706279.1661,16.67,1911.489,217.145,2177.964,0.00,0.00,0.00,0.0,9.49,0.00,14.60,62.7,7.74,0.00,14.75,60.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
957,1788706279.1828,16.66,1911.602,217.146,2178.139,0.00,0.00,0.00,0.0,9.01,0.00,13.86,59.5,7.74,0.00,14.75,60.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
958,1788706279.1994,16.67,1911.830,217.148,2178.489,0.00,0.00,0.00,0.0,9.84,0.00,15.14,65.1,7.74,0.00,14.75,60.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
959,1788706279.2161,16.67,1911.943,217.149,2178.663,0.00,0.00,0.00,0.0,9.30,0.00,14.30,61.5,7.74,0.00,14.75,60.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
960,1788706279.2328,16.67,1912.171,217.152,2179.013,0.00,0.00,0.00,0.0,10.08,0.00,15.51,66.6,7.85,0.00,14.79,60.3,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
961,1788706279.2494,16.66,1912.284,217.154,2179.188,0.00,0.00,0.00,0.0,9.49,0.00,14.60,62.7,7.85,0.00,14.79,60.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
962,1788706279.2661,16.67,1912.512,217.158,2179.538,0.00,0.00,0.00,0.0,10.24,0.00,15.75,67.7,7.97,0.00,14.83,60.6,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
963,1788706279.2828,16.66,1912.626,217.160,2179.713,0.00,0.00,0.00,0.0,9.63,0.00,14.81,63.6,7.97,0.00,14.83,60.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
964,1788706279.2994,16.66,1912.740,217.162,2179.888,0.00,0.00,0.00,0.0,9.12,0.00,14.03,60.3,7.97,0.00,14.83,60.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
965,1788706279.3161,16.67,1912.968,217.166,2180.238,0.00,0.00,0.00,0.0,9.94,0.00,15.29,65.6,7.97,0.00,14.83,60.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
966,1788706279.3328,16.66,1913.081,217.168,2180.413,0.00,0.00,0.00,0.0,9.38,0.00,14.43,61.9,7.97,0.00,14.83,60.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
967,1788706279.3494,16.67,1913.309,217.172,2180.764,0.00,0.00,0.00,0.0,10.16,0.00,15.62,67.1,8.08,0.00,14.87,60.9,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
968,1788706279.3661,16.66,1913.423,217.173,2180.939,0.00,0.00,0.00,0.0,9.56,0.00,14.70,63.1,8.08,0.00,14.87,60.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
969,1788706279.3828,16.66,1913.537,217.175,2181.114,0.00,0.00,0.00,0.0,9.07,0.00,13.94,59.9,8.08,0.00,14.87,60.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
970,1788706279.3994,16.66,1913.765,217.179,2181.465,0.00,0.00,0.00,0.0,9.90,0.00,15.22,65.4,8.08,0.00,14.87,60.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
971,1788706279.4161,16.66,1913.879,217.180,2181.640,0.00,0.00,0.00,0.0,9.35,0.00,14.38,61.8,8.08,0.00,14.87,60.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
972,1788706279.4328,16.67,1914.108,217.184,2181.991,0.00,0.00,0.00,0.0,10.13,0.00,15.58,66.9,8.08,0.00,14.87,60.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
973,1788706279.4494,16.66,1914.222,217.186,2182.167,0.00,0.00,0.00,0.0,9.54,0.00,14.67,63.0,8.09,0.00,14.87,60.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
974,1788706279.4661,16.66,1914.450,217.189,2182.518,0.00,0.00,0.00,0.0,10.29,0.00,15.82,67.9,8.19,0.00,14.92,61.3,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
975,1788706279.4828,16.66,1914.564,217.190,2182.693,0.00,0.00,0.00,0.0,9.67,0.00,14.87,63.8,8.19,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
976,1788706279.4994,16.67,1914.679,217.192,2182.869,0.00,0.00,0.00,0.0,9.17,0.00,14.09,60.5,8.19,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
977,1788706279.5161,16.67,1914.907,217.195,2183.220,0.00,0.00,0.00,0.0,9.98,0.00,15.35,65.9,8.19,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
978,1788706279.5328,16.66,1915.021,217.196,2183.396,0.00,0.00,0.00,0.0,9.42,0.00,14.48,62.2,8.20,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
979,1788706279.5494,16.67,1915.250,217.198,2183.748,0.00,0.00,0.00,0.0,10.19,0.00,15.68,67.4,8.20,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
980,1788706279.5661,16.66,1915.364,217.199,2183.924,0.00,0.00,0.00,0.0,9.59,0.00,14.76,63.4,8.20,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
981,1788706279.5827,16.66,1915.479,217.200,2184.100,0.00,0.00,0.00,0.0,9.11,0.00,14.00,60.2,8.20,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
982,1788706279.5994,16.67,1915.708,217.201,2184.452,0.00,0.00,0.00,0.0,9.94,0.00,15.28,65.6,8.20,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
983,1788706279.6161,16.66,1915.823,217.201,2184.628,0.00,0.00,0.00,0.0,9.39,0.00,14.44,62.0,8.20,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
984,1788706279.6327,16.66,1916.052,217.202,2184.981,0.00,0.00,0.00,0.0,10.18,0.00,15.65,67.2,8.20,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
985,1788706279.6494,16.66,1916.167,217.202,2185.157,0.00,0.00,0.00,0.0,9.58,0.00,14.74,63.3,8.20,0.00,14.92,61.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
986,1788706279.6661,16.66,1916.396,217.202,2185.511,0.00,0.00,0.00,0.0,10.34,0.00,15.90,68.3,8.31,0.00,14.96,61.6,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
987,1788706279.6827,16.66,1916.511,217.202,2185.688,0.00,0.00,0.00,0.0,9.72,0.00,14.95,64.2,8.31,0.00,14.96,61.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
