frame_id,timestamp,dt_ms,my_x,my_y,my_z,my_raw_kmh,my_pos_kmh,my_vel_296_kmh,my_delta_296_kmh,my_src_296,my_vel_zj_kmh,my_delta_zj_kmh,tg_ptr,tg_raw_kmh,tg_pos_kmh,tg_vel_296_kmh,tg_vel_zj_kmh
937,1788706278.8495,16.66,1908.454,217.184,2173.294,0.0,61.3,62.0,0.14,pos_only_smoothed,61.9,0.17,0x6ea869b0,0.0,0.0,0.0,0.0
938,1788706278.8661,16.67,1908.676,217.181,2173.637,0.0,66.2,62.7,0.67,pos_only_smoothed,62.2,0.24,0x6ea869b0,0.0,0.0,0.0,0.0
939,1788706278.8828,16.66,1908.787,217.179,2173.808,0.0,62.2,62.6,0.08,pos_only_smoothed,62.5,0.28,0x6ea869b0,0.0,0.0,0.0,0.0
940,1788706278.8995,16.66,1908.899,217.176,2173.979,0.0,58.9,62.0,0.59,pos_only_smoothed,62.5,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
941,1788706278.9161,16.66,1909.122,217.172,2174.323,0.0,64.3,62.4,0.37,pos_only_smoothed,62.2,0.22,0x6ea869b0,0.0,0.0,0.0,0.0
942,1788706278.9328,16.66,1909.234,217.170,2174.495,0.0,60.7,62.1,0.27,pos_only_smoothed,62.2,0.03,0x6ea869b0,0.0,0.0,0.0,0.0
943,1788706278.9495,16.66,1909.457,217.165,2174.839,0.0,65.7,62.7,0.57,pos_only_smoothed,62.3,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
944,1788706278.9661,16.67,1909.569,217.163,2175.011,0.0,61.9,62.5,0.13,pos_only_smoothed,62.5,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
945,1788706278.9828,16.66,1909.682,217.161,2175.184,0.0,58.8,61.9,0.61,pos_only_smoothed,62.4,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
946,1788706278.9995,16.67,1909.906,217.157,2175.530,0.0,64.2,62.3,0.36,pos_only_smoothed,62.2,0.25,0x6ea869b0,0.0,0.0,0.0,0.0
947,1788706279.0161,16.66,1910.019,217.155,2175.703,0.0,60.7,62.0,0.26,pos_only_smoothed,62.1,0.04,0x6ea869b0,0.0,0.0,0.0,0.0
948,1788706279.0328,16.66,1910.244,217.152,2176.050,0.0,65.8,62.6,0.60,pos_only_smoothed,62.3,0.11,0x6ea869b0,0.0,0.0,0.0,0.0
949,1788706279.0495,16.67,1910.357,217.150,2176.223,0.0,62.0,62.5,0.11,pos_only_smoothed,62.5,0.21,0x6ea869b0,0.0,0.0,0.0,0.0
950,1788706279.0661,16.67,1910.583,217.148,2176.571,0.0,67.0,63.3,0.72,pos_only_smoothed,62.7,0.28,0x6ea869b0,0.0,0.0,0.0,0.0
951,1788706279.0828,16.66,1910.696,217.147,2176.744,0.0,63.0,63.2,0.04,pos_only_smoothed,63.1,0.32,0x6ea869b0,0.0,0.0,0.0,0.0
952,1788706279.0995,16.66,1910.809,217.146,2176.918,0.0,59.7,62.6,0.56,pos_only_smoothed,63.1,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
953,1788706279.1161,16.67,1911.035,217.145,2177.267,0.0,65.2,63.1,0.40,pos_only_smoothed,62.9,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
954,1788706279.1328,16.66,1911.148,217.145,2177.441,0.0,61.5,62.8,0.25,pos_only_smoothed,62.9,0.00,0x6ea869b0,0.0,0.0,0.0,0.0
955,1788706279.1494,16.66,1911.376,217.145,2177.790,0.0,66.7,63.4,0.62,pos_only_smoothed,63.0,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
956,1788706279.1661,16.67,1911.489,217.145,2177.964,0.0,62.7,63.3,0.11,pos_only_smoothed,63.2,0.22,0x6ea869b0,0.0,0.0,0.0,0.0
957,1788706279.1828,16.66,1911.602,217.146,2178.139,0.0,59.5,62.7,0.61,pos_only_smoothed,63.2,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
958,1788706279.1994,16.67,1911.830,217.148,2178.489,0.0,65.1,63.1,0.39,pos_only_smoothed,63.0,0.23,0x6ea869b0,0.0,0.0,0.0,0.0
959,1788706279.2161,16.67,1911.943,217.149,2178.663,0.0,61.5,62.8,0.26,pos_only_smoothed,62.9,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
960,1788706279.2328,16.67,1912.171,217.152,2179.013,0.0,66.6,63.4,0.60,pos_only_smoothed,63.1,0.12,0x6ea869b0,0.0,0.0,0.0,0.0
961,1788706279.2494,16.66,1912.284,217.154,2179.188,0.0,62.7,63.3,0.11,pos_only_smoothed,63.3,0.21,0x6ea869b0,0.0,0.0,0.0,0.0
962,1788706279.2661,16.67,1912.512,217.158,2179.538,0.0,67.7,64.0,0.69,pos_only_smoothed,63.5,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
963,1788706279.2828,16.66,1912.626,217.160,2179.713,0.0,63.6,63.9,0.07,pos_only_smoothed,63.8,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
964,1788706279.2994,16.66,1912.740,217.162,2179.888,0.0,60.3,63.4,0.59,pos_only_smoothed,63.8,0.01,0x6ea869b0,0.0,0.0,0.0,0.0
965,1788706279.3161,16.67,1912.968,217.166,2180.238,0.0,65.6,63.7,0.37,pos_only_smoothed,63.6,0.22,0x6ea869b0,0.0,0.0,0.0,0.0
966,1788706279.3328,16.66,1913.081,217.168,2180.413,0.0,61.9,63.4,0.29,pos_only_smoothed,63.6,0.04,0x6ea869b0,0.0,0.0,0.0,0.0
967,1788706279.3494,16.67,1913.309,217.172,2180.764,0.0,67.1,64.0,0.59,pos_only_smoothed,63.7,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
968,1788706279.3661,16.66,1913.423,217.173,2180.939,0.0,63.1,63.9,0.14,pos_only_smoothed,63.8,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
969,1788706279.3828,16.66,1913.537,217.175,2181.114,0.0,59.9,63.2,0.64,pos_only_smoothed,63.8,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
970,1788706279.3994,16.66,1913.765,217.179,2181.465,0.0,65.4,63.6,0.35,pos_only_smoothed,63.5,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
971,1788706279.4161,16.66,1913.879,217.180,2181.640,0.0,61.8,63.3,0.29,pos_only_smoothed,63.4,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
972,1788706279.4328,16.67,1914.108,217.184,2181.991,0.0,66.9,63.9,0.58,pos_only_smoothed,63.5,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
973,1788706279.4494,16.66,1914.222,217.186,2182.167,0.0,63.0,63.7,0.13,pos_only_smoothed,63.7,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
974,1788706279.4661,16.66,1914.450,217.189,2182.518,0.0,67.9,64.4,0.67,pos_only_smoothed,63.9,0.25,0x6ea869b0,0.0,0.0,0.0,0.0
975,1788706279.4828,16.66,1914.564,217.190,2182.693,0.0,63.8,64.3,0.10,pos_only_smoothed,64.2,0.28,0x6ea869b0,0.0,0.0,0.0,0.0
976,1788706279.4994,16.67,1914.679,217.192,2182.869,0.0,60.5,63.7,0.61,pos_only_smoothed,64.2,0.03,0x6ea869b0,0.0,0.0,0.0,0.0
977,1788706279.5161,16.67,1914.907,217.195,2183.220,0.0,65.9,64.1,0.35,pos_only_smoothed,64.0,0.24,0x6ea869b0,0.0,0.0,0.0,0.0
978,1788706279.5328,16.66,1915.021,217.196,2183.396,0.0,62.2,63.8,0.30,pos_only_smoothed,63.9,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
979,1788706279.5494,16.67,1915.250,217.198,2183.748,0.0,67.4,64.3,0.58,pos_only_smoothed,64.0,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
980,1788706279.5661,16.66,1915.364,217.199,2183.924,0.0,63.4,64.2,0.15,pos_only_smoothed,64.2,0.17,0x6ea869b0,0.0,0.0,0.0,0.0
981,1788706279.5827,16.66,1915.479,217.200,2184.100,0.0,60.2,63.5,0.64,pos_only_smoothed,64.1,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
982,1788706279.5994,16.67,1915.708,217.201,2184.452,0.0,65.6,63.9,0.34,pos_only_smoothed,63.8,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
983,1788706279.6161,16.66,1915.823,217.201,2184.628,0.0,62.0,63.6,0.30,pos_only_smoothed,63.7,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
984,1788706279.6327,16.66,1916.052,217.202,2184.981,0.0,67.2,64.2,0.59,pos_only_smoothed,63.8,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
985,1788706279.6494,16.66,1916.167,217.202,2185.157,0.0,63.3,64.0,0.14,pos_only_smoothed,64.0,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
986,1788706279.6661,16.66,1916.396,217.202,2185.511,0.0,68.3,64.7,0.68,pos_only_smoothed,64.2,0.25,0x6ea869b0,0.0,0.0,0.0,0.0
987,1788706279.6827,16.66,1916.511,217.202,2185.688,0.0,64.2,64.6,0.08,pos_only_smoothed,64.5,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
988,1788706279.6994,16.67,1916.626,217.202,2185.865,0.0,60.8,64.0,0.60,pos_only_smoothed,64.5,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
989,1788706279.7161,16.67,1916.856,217.201,2186.219,0.0,66.3,64.4,0.36,pos_only_smoothed,64.3,0.23,0x6ea869b0,0.0,0.0,0.0,0.0
990,1788706279.7327,16.66,1916.972,217.201,2186.396,0.0,62.6,64.1,0.28,pos_only_smoothed,64.2,0.04,0x6ea869b0,0.0,0.0,0.0,0.0
991,1788706279.7494,16.67,1917.202,217.200,2186.750,0.0,67.7,64.7,0.58,pos_only_smoothed,64.3,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
992,1788706279.7660,16.66,1917.317,217.200,2186.927,0.0,63.8,64.5,0.15,pos_only_smoothed,64.5,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
993,1788706279.7827,16.66,1917.433,217.199,2187.105,0.0,60.5,63.9,0.64,pos_only_smoothed,64.4,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
994,1788706279.7994,16.66,1917.664,217.198,2187.460,0.0,66.1,64.2,0.35,pos_only_smoothed,64.1,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
995,1788706279.8160,16.66,1917.780,217.197,2187.638,0.0,62.5,64.0,0.28,pos_only_smoothed,64.1,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
996,1788706279.8327,16.66,1918.011,217.195,2187.994,0.0,67.7,64.6,0.60,pos_only_smoothed,64.2,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
997,1788706279.8494,16.66,1918.127,217.194,2188.172,0.0,63.8,64.4,0.13,pos_only_smoothed,64.4,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
998,1788706279.8660,16.66,1918.242,217.193,2188.350,0.0,60.6,63.8,0.62,pos_only_smoothed,64.3,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
999,1788706279.8827,16.66,1918.474,217.191,2188.707,0.0,66.2,64.2,0.38,pos_only_smoothed,64.1,0.25,0x6ea869b0,0.0,0.0,0.0,0.0
1000,1788706279.8994,16.66,1918.591,217.189,2188.885,0.0,62.5,63.9,0.27,pos_only_smoothed,64.0,0.03,0x6ea869b0,0.0,0.0,0.0,0.0
1001,1788706279.9160,16.66,1918.822,217.187,2189.242,0.0,67.9,64.6,0.63,pos_only_smoothed,64.1,0.12,0x6ea869b0,0.0,0.0,0.0,0.0
1002,1788706279.9327,16.66,1918.939,217.185,2189.421,0.0,64.0,64.5,0.10,pos_only_smoothed,64.4,0.23,0x6ea869b0,0.0,0.0,0.0,0.0
1003,1788706279.9493,16.67,1919.172,217.182,2189.779,0.0,69.1,65.2,0.75,pos_only_smoothed,64.7,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1004,1788706279.9660,16.66,1919.288,217.181,2189.958,0.0,65.0,65.2,0.04,pos_only_smoothed,65.0,0.34,0x6ea869b0,0.0,0.0,0.0,0.0
1005,1788706279.9827,16.66,1919.405,217.179,2190.137,0.0,61.6,64.6,0.58,pos_only_smoothed,65.0,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
1006,1788706279.9993,16.66,1919.638,217.176,2190.496,0.0,67.2,65.0,0.42,pos_only_smoothed,64.8,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
1007,1788706280.0160,16.66,1919.755,217.175,2190.676,0.0,63.4,64.7,0.25,pos_only_smoothed,64.8,0.00,0x6ea869b0,0.0,0.0,0.0,0.0
1008,1788706280.0327,16.66,1919.989,217.173,2191.035,0.0,68.6,65.4,0.62,pos_only_smoothed,65.0,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
1009,1788706280.0493,16.66,1920.106,217.172,2191.215,0.0,64.7,65.3,0.11,pos_only_smoothed,65.2,0.22,0x6ea869b0,0.0,0.0,0.0,0.0
1010,1788706280.0660,16.66,1920.223,217.171,2191.395,0.0,61.4,64.6,0.62,pos_only_smoothed,65.1,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1011,1788706280.0826,16.66,1920.457,217.169,2191.756,0.0,67.1,65.0,0.40,pos_only_smoothed,64.9,0.24,0x6ea869b0,0.0,0.0,0.0,0.0
1012,1788706280.0993,16.66,1920.575,217.169,2191.936,0.0,63.4,64.8,0.26,pos_only_smoothed,64.9,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
1013,1788706280.1160,16.67,1920.810,217.168,2192.297,0.0,68.7,65.4,0.63,pos_only_smoothed,65.0,0.12,0x6ea869b0,0.0,0.0,0.0,0.0
1014,1788706280.1326,16.66,1920.927,217.168,2192.478,0.0,64.7,65.3,0.11,pos_only_smoothed,65.2,0.22,0x6ea869b0,0.0,0.0,0.0,0.0
1015,1788706280.1493,16.67,1921.163,217.168,2192.840,0.0,69.8,66.0,0.73,pos_only_smoothed,65.5,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
1016,1788706280.1659,16.64,1921.281,217.169,2193.021,0.0,65.7,66.0,0.05,pos_only_smoothed,65.8,0.33,0x6ea869b0,0.0,0.0,0.0,0.0
1017,1788706280.1826,16.66,1921.398,217.169,2193.202,0.0,62.2,65.4,0.60,pos_only_smoothed,65.8,0.01,0x6ea869b0,0.0,0.0,0.0,0.0
1018,1788706280.1993,16.66,1921.634,217.170,2193.565,0.0,67.8,65.8,0.40,pos_only_smoothed,65.6,0.21,0x6ea869b0,0.0,0.0,0.0,0.0
1019,1788706280.2159,16.66,1921.752,217.171,2193.746,0.0,64.1,65.5,0.27,pos_only_smoothed,65.6,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
1020,1788706280.2326,16.66,1921.988,217.174,2194.109,0.0,69.3,66.1,0.61,pos_only_smoothed,65.7,0.12,0x6ea869b0,0.0,0.0,0.0,0.0
1021,1788706280.2493,16.66,1922.106,217.175,2194.290,0.0,65.2,66.0,0.14,pos_only_smoothed,65.9,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1022,1788706280.2659,16.66,1922.224,217.176,2194.471,0.0,61.9,65.3,0.65,pos_only_smoothed,65.8,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1023,1788706280.2826,16.66,1922.460,217.179,2194.834,0.0,67.6,65.7,0.36,pos_only_smoothed,65.6,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
1024,1788706280.2993,16.66,1922.578,217.180,2195.015,0.0,63.8,65.4,0.30,pos_only_smoothed,65.5,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1025,1788706280.3159,16.66,1922.813,217.183,2195.379,0.0,69.2,66.0,0.62,pos_only_smoothed,65.6,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1026,1788706280.3326,16.66,1922.932,217.184,2195.560,0.0,65.2,65.9,0.13,pos_only_smoothed,65.8,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1027,1788706280.3493,16.67,1923.167,217.187,2195.923,0.0,70.2,66.6,0.70,pos_only_smoothed,66.1,0.26,0x6ea869b0,0.0,0.0,0.0,0.0
1028,1788706280.3659,16.67,1923.286,217.188,2196.104,0.0,66.0,66.5,0.08,pos_only_smoothed,66.4,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
1029,1788706280.3826,16.66,1923.404,217.190,2196.286,0.0,62.6,65.9,0.63,pos_only_smoothed,66.3,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
1030,1788706280.3992,16.66,1923.640,217.192,2196.649,0.0,68.2,66.2,0.38,pos_only_smoothed,66.1,0.24,0x6ea869b0,0.0,0.0,0.0,0.0
1031,1788706280.4159,16.66,1923.758,217.193,2196.831,0.0,64.3,65.9,0.30,pos_only_smoothed,66.1,0.04,0x6ea869b0,0.0,0.0,0.0,0.0
1032,1788706280.4326,16.67,1923.994,217.194,2197.194,0.0,69.6,66.5,0.58,pos_only_smoothed,66.1,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1033,1788706280.4492,16.66,1924.112,217.195,2197.376,0.0,65.5,66.3,0.16,pos_only_smoothed,66.3,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1034,1788706280.4659,16.67,1924.231,217.196,2197.558,0.0,62.2,65.7,0.67,pos_only_smoothed,66.2,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1035,1788706280.4826,16.66,1924.468,217.196,2197.922,0.0,67.8,66.0,0.34,pos_only_smoothed,65.9,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
1036,1788706280.4992,16.67,1924.586,217.197,2198.104,0.0,64.1,65.7,0.31,pos_only_smoothed,65.9,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1037,1788706280.5159,16.66,1924.823,217.196,2198.469,0.0,69.4,66.3,0.60,pos_only_smoothed,65.9,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1038,1788706280.5326,16.66,1924.942,217.196,2198.651,0.0,65.4,66.2,0.15,pos_only_smoothed,66.1,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1039,1788706280.5492,16.67,1925.179,217.195,2199.016,0.0,70.6,66.9,0.71,pos_only_smoothed,66.4,0.25,0x6ea869b0,0.0,0.0,0.0,0.0
1040,1788706280.5659,16.66,1925.298,217.195,2199.199,0.0,66.4,66.8,0.08,pos_only_smoothed,66.7,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1041,1788706280.5826,16.66,1925.417,217.194,2199.382,0.0,62.9,66.2,0.62,pos_only_smoothed,66.6,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
1042,1788706280.5992,16.63,1925.655,217.193,2199.748,0.0,68.6,66.6,0.39,pos_only_smoothed,66.4,0.23,0x6ea869b0,0.0,0.0,0.0,0.0
1043,1788706280.6158,16.67,1925.774,217.192,2199.931,0.0,64.8,66.3,0.28,pos_only_smoothed,66.4,0.03,0x6ea869b0,0.0,0.0,0.0,0.0
1044,1788706280.6325,16.66,1926.013,217.191,2200.297,0.0,70.1,66.9,0.61,pos_only_smoothed,66.5,0.11,0x6ea869b0,0.0,0.0,0.0,0.0
1045,1788706280.6492,16.67,1926.132,217.190,2200.481,0.0,66.0,66.7,0.15,pos_only_smoothed,66.7,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1046,1788706280.6658,16.66,1926.251,217.189,2200.664,0.0,62.6,66.1,0.66,pos_only_smoothed,66.6,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1047,1788706280.6825,16.66,1926.491,217.188,2201.032,0.0,68.4,66.4,0.37,pos_only_smoothed,66.3,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
1048,1788706280.6992,16.66,1926.610,217.188,2201.216,0.0,64.6,66.1,0.30,pos_only_smoothed,66.3,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
1049,1788706280.7158,16.66,1926.850,217.187,2201.583,0.0,70.1,66.8,0.63,pos_only_smoothed,66.4,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1050,1788706280.7325,16.66,1926.970,217.187,2201.768,0.0,66.0,66.7,0.12,pos_only_smoothed,66.6,0.21,0x6ea869b0,0.0,0.0,0.0,0.0
1051,1788706280.7492,16.67,1927.210,217.187,2202.137,0.0,71.2,67.4,0.73,pos_only_smoothed,66.9,0.28,0x6ea869b0,0.0,0.0,0.0,0.0
1052,1788706280.7658,16.66,1927.330,217.188,2202.321,0.0,67.0,67.3,0.07,pos_only_smoothed,67.2,0.32,0x6ea869b0,0.0,0.0,0.0,0.0
1053,1788706280.7825,16.66,1927.450,217.189,2202.506,0.0,63.5,66.7,0.62,pos_only_smoothed,67.2,0.00,0x6ea869b0,0.0,0.0,0.0,0.0
1054,1788706280.7991,16.66,1927.690,217.190,2202.875,0.0,69.2,67.1,0.40,pos_only_smoothed,67.0,0.22,0x6ea869b0,0.0,0.0,0.0,0.0
1055,1788706280.8158,16.66,1927.811,217.191,2203.060,0.0,65.3,66.8,0.28,pos_only_smoothed,66.9,0.02,0x6ea869b0,0.0,0.0,0.0,0.0
1056,1788706280.8325,16.66,1928.051,217.193,2203.430,0.0,70.7,67.4,0.62,pos_only_smoothed,67.1,0.12,0x6ea869b0,0.0,0.0,0.0,0.0
1057,1788706280.8491,16.66,1928.172,217.194,2203.615,0.0,66.6,67.3,0.14,pos_only_smoothed,67.3,0.21,0x6ea869b0,0.0,0.0,0.0,0.0
1058,1788706280.8658,16.66,1928.293,217.196,2203.801,0.0,63.2,66.7,0.65,pos_only_smoothed,67.2,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1059,1788706280.8825,16.66,1928.534,217.198,2204.171,0.0,69.0,67.0,0.37,pos_only_smoothed,66.9,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
1060,1788706280.8991,16.66,1928.655,217.200,2204.356,0.0,65.2,66.7,0.29,pos_only_smoothed,66.9,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
1061,1788706280.9158,16.66,1928.895,217.202,2204.727,0.0,70.6,67.4,0.62,pos_only_smoothed,67.0,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1062,1788706280.9325,16.66,1929.016,217.204,2204.912,0.0,66.5,67.2,0.14,pos_only_smoothed,67.2,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1063,1788706280.9491,16.67,1929.257,217.208,2205.283,0.0,71.8,67.9,0.73,pos_only_smoothed,67.4,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
1064,1788706280.9658,16.67,1929.378,217.209,2205.469,0.0,67.5,67.9,0.08,pos_only_smoothed,67.7,0.31,0x6ea869b0,0.0,0.0,0.0,0.0
1065,1788706280.9825,16.66,1929.499,217.211,2205.654,0.0,63.9,67.2,0.63,pos_only_smoothed,67.7,0.01,0x6ea869b0,0.0,0.0,0.0,0.0
1066,1788706280.9991,16.66,1929.740,217.215,2206.026,0.0,69.7,67.6,0.40,pos_only_smoothed,67.5,0.24,0x6ea869b0,0.0,0.0,0.0,0.0
1067,1788706281.0158,16.66,1929.861,217.217,2206.211,0.0,65.7,67.3,0.30,pos_only_smoothed,67.5,0.04,0x6ea869b0,0.0,0.0,0.0,0.0
1068,1788706281.0324,16.66,1930.103,217.220,2206.583,0.0,71.2,67.9,0.62,pos_only_smoothed,67.6,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1069,1788706281.0491,16.66,1930.224,217.221,2206.768,0.0,67.0,67.8,0.15,pos_only_smoothed,67.8,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1070,1788706281.0658,16.66,1930.345,217.223,2206.954,0.0,63.5,67.1,0.68,pos_only_smoothed,67.7,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1071,1788706281.0824,16.66,1930.587,217.226,2207.326,0.0,69.4,67.5,0.37,pos_only_smoothed,67.4,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
1072,1788706281.0991,16.66,1930.708,217.228,2207.512,0.0,65.5,67.2,0.31,pos_only_smoothed,67.3,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1073,1788706281.1158,16.66,1930.950,217.230,2207.884,0.0,71.0,67.8,0.61,pos_only_smoothed,67.4,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1074,1788706281.1324,16.66,1931.071,217.231,2208.070,0.0,66.8,67.6,0.15,pos_only_smoothed,67.6,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
1075,1788706281.1491,16.66,1931.314,217.233,2208.443,0.0,72.1,68.3,0.71,pos_only_smoothed,67.8,0.26,0x6ea869b0,0.0,0.0,0.0,0.0
1076,1788706281.1657,16.67,1931.435,217.233,2208.629,0.0,67.8,68.3,0.09,pos_only_smoothed,68.1,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1077,1788706281.1824,16.66,1931.557,217.234,2208.815,0.0,64.2,67.6,0.65,pos_only_smoothed,68.1,0.03,0x6ea869b0,0.0,0.0,0.0,0.0
1078,1788706281.1991,16.66,1931.799,217.236,2209.188,0.0,69.9,68.0,0.37,pos_only_smoothed,67.9,0.25,0x6ea869b0,0.0,0.0,0.0,0.0
1079,1788706281.2157,16.66,1931.921,217.236,2209.375,0.0,66.0,67.7,0.31,pos_only_smoothed,67.8,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1080,1788706281.2324,16.67,1932.164,217.238,2209.748,0.0,71.4,68.3,0.60,pos_only_smoothed,67.9,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1081,1788706281.2491,16.66,1932.285,217.239,2209.935,0.0,67.2,68.1,0.17,pos_only_smoothed,68.1,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1082,1788706281.2657,16.66,1932.407,217.239,2210.122,0.0,63.8,67.4,0.68,pos_only_smoothed,68.0,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1083,1788706281.2824,16.66,1932.650,217.240,2210.495,0.0,69.6,67.8,0.35,pos_only_smoothed,67.7,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1084,1788706281.2991,16.66,1932.772,217.241,2210.683,0.0,65.8,67.4,0.32,pos_only_smoothed,67.6,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1085,1788706281.3157,16.67,1933.015,217.242,2211.057,0.0,71.3,68.1,0.62,pos_only_smoothed,67.7,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1086,1788706281.3324,16.66,1933.137,217.242,2211.244,0.0,67.2,67.9,0.14,pos_only_smoothed,67.9,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1087,1788706281.3491,16.67,1933.380,217.244,2211.618,0.0,72.4,68.6,0.71,pos_only_smoothed,68.1,0.26,0x6ea869b0,0.0,0.0,0.0,0.0
1088,1788706281.3657,16.66,1933.502,217.244,2211.806,0.0,68.1,68.6,0.09,pos_only_smoothed,68.4,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1089,1788706281.3824,16.66,1933.625,217.245,2211.993,0.0,64.5,67.9,0.64,pos_only_smoothed,68.4,0.03,0x6ea869b0,0.0,0.0,0.0,0.0
1090,1788706281.3990,16.66,1933.869,217.245,2212.368,0.0,70.4,68.3,0.40,pos_only_smoothed,68.2,0.24,0x6ea869b0,0.0,0.0,0.0,0.0
1091,1788706281.4157,16.66,1933.991,217.245,2212.556,0.0,66.4,68.0,0.30,pos_only_smoothed,68.1,0.04,0x6ea869b0,0.0,0.0,0.0,0.0
1092,1788706281.4324,16.66,1934.235,217.246,2212.931,0.0,71.8,68.6,0.61,pos_only_smoothed,68.2,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1093,1788706281.4490,16.66,1934.357,217.247,2213.119,0.0,67.6,68.5,0.16,pos_only_smoothed,68.4,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
1094,1788706281.4657,16.66,1934.479,217.247,2213.307,0.0,64.2,67.8,0.69,pos_only_smoothed,68.3,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
