frame_id,timestamp,dt_ms,my_x,my_y,my_z,raw_kmh,pos_delta_kmh,v296_kmh,v296_delta_kmh,v296_source,latest_kmh,latest_delta_kmh,latest_source,diff_kmh
1018,1788706280.1993,16.66,1921.634,217.170,2193.565,0.0,67.8,65.8,0.40,pos_only_smoothed,65.6,0.21,pos_only_smoothed,0.15
1019,1788706280.2159,16.66,1921.752,217.171,2193.746,0.0,64.1,65.5,0.27,pos_only_smoothed,65.6,0.02,pos_only_smoothed,0.11
1020,1788706280.2326,16.66,1921.988,217.174,2194.109,0.0,69.3,66.1,0.61,pos_only_smoothed,65.7,0.12,pos_only_smoothed,0.39
1021,1788706280.2493,16.66,1922.106,217.175,2194.290,0.0,65.2,66.0,0.14,pos_only_smoothed,65.9,0.20,pos_only_smoothed,0.05
1022,1788706280.2659,16.66,1922.224,217.176,2194.471,0.0,61.9,65.3,0.65,pos_only_smoothed,65.8,0.08,pos_only_smoothed,0.52
1023,1788706280.2826,16.66,1922.460,217.179,2194.834,0.0,67.6,65.7,0.36,pos_only_smoothed,65.6,0.27,pos_only_smoothed,0.11
1024,1788706280.2993,16.66,1922.578,217.180,2195.015,0.0,63.8,65.4,0.30,pos_only_smoothed,65.5,0.06,pos_only_smoothed,0.14
1025,1788706280.3159,16.66,1922.813,217.183,2195.379,0.0,69.2,66.0,0.62,pos_only_smoothed,65.6,0.09,pos_only_smoothed,0.39
1026,1788706280.3326,16.66,1922.932,217.184,2195.560,0.0,65.2,65.9,0.13,pos_only_smoothed,65.8,0.20,pos_only_smoothed,0.05
1027,1788706280.3493,16.67,1923.167,217.187,2195.923,0.0,70.2,66.6,0.70,pos_only_smoothed,66.1,0.26,pos_only_smoothed,0.49
1028,1788706280.3659,16.67,1923.286,217.188,2196.104,0.0,66.0,66.5,0.08,pos_only_smoothed,66.4,0.29,pos_only_smoothed,0.11
1029,1788706280.3826,16.66,1923.404,217.190,2196.286,0.0,62.6,65.9,0.63,pos_only_smoothed,66.3,0.02,pos_only_smoothed,0.49
1030,1788706280.3992,16.66,1923.640,217.192,2196.649,0.0,68.2,66.2,0.38,pos_only_smoothed,66.1,0.24,pos_only_smoothed,0.13
1031,1788706280.4159,16.66,1923.758,217.193,2196.831,0.0,64.3,65.9,0.30,pos_only_smoothed,66.1,0.04,pos_only_smoothed,0.13
1032,1788706280.4326,16.67,1923.994,217.194,2197.194,0.0,69.6,66.5,0.58,pos_only_smoothed,66.1,0.09,pos_only_smoothed,0.36
1033,1788706280.4492,16.66,1924.112,217.195,2197.376,0.0,65.5,66.3,0.16,pos_only_smoothed,66.3,0.18,pos_only_smoothed,0.03
1034,1788706280.4659,16.67,1924.231,217.196,2197.558,0.0,62.2,65.7,0.67,pos_only_smoothed,66.2,0.10,pos_only_smoothed,0.54
1035,1788706280.4826,16.66,1924.468,217.196,2197.922,0.0,67.8,66.0,0.34,pos_only_smoothed,65.9,0.29,pos_only_smoothed,0.09
1036,1788706280.4992,16.67,1924.586,217.197,2198.104,0.0,64.1,65.7,0.31,pos_only_smoothed,65.9,0.07,pos_only_smoothed,0.15
1037,1788706280.5159,16.66,1924.823,217.196,2198.469,0.0,69.4,66.3,0.60,pos_only_smoothed,65.9,0.08,pos_only_smoothed,0.37
1038,1788706280.5326,16.66,1924.942,217.196,2198.651,0.0,65.4,66.2,0.15,pos_only_smoothed,66.1,0.18,pos_only_smoothed,0.04
1039,1788706280.5492,16.67,1925.179,217.195,2199.016,0.0,70.6,66.9,0.71,pos_only_smoothed,66.4,0.25,pos_only_smoothed,0.50
1040,1788706280.5659,16.66,1925.298,217.195,2199.199,0.0,66.4,66.8,0.08,pos_only_smoothed,66.7,0.30,pos_only_smoothed,0.12
1041,1788706280.5826,16.66,1925.417,217.194,2199.382,0.0,62.9,66.2,0.62,pos_only_smoothed,66.6,0.02,pos_only_smoothed,0.49
1042,1788706280.5992,16.63,1925.655,217.193,2199.748,0.0,68.6,66.6,0.39,pos_only_smoothed,66.4,0.23,pos_only_smoothed,0.14
1043,1788706280.6158,16.67,1925.774,217.192,2199.931,0.0,64.8,66.3,0.28,pos_only_smoothed,66.4,0.03,pos_only_smoothed,0.12
1044,1788706280.6325,16.66,1926.013,217.191,2200.297,0.0,70.1,66.9,0.61,pos_only_smoothed,66.5,0.11,pos_only_smoothed,0.39
1045,1788706280.6492,16.67,1926.132,217.190,2200.481,0.0,66.0,66.7,0.15,pos_only_smoothed,66.7,0.20,pos_only_smoothed,0.04
1046,1788706280.6658,16.66,1926.251,217.189,2200.664,0.0,62.6,66.1,0.66,pos_only_smoothed,66.6,0.09,pos_only_smoothed,0.53
1047,1788706280.6825,16.66,1926.491,217.188,2201.032,0.0,68.4,66.4,0.37,pos_only_smoothed,66.3,0.27,pos_only_smoothed,0.11
1048,1788706280.6992,16.66,1926.610,217.188,2201.216,0.0,64.6,66.1,0.30,pos_only_smoothed,66.3,0.05,pos_only_smoothed,0.13
1049,1788706280.7158,16.66,1926.850,217.187,2201.583,0.0,70.1,66.8,0.63,pos_only_smoothed,66.4,0.10,pos_only_smoothed,0.40
1050,1788706280.7325,16.66,1926.970,217.187,2201.768,0.0,66.0,66.7,0.12,pos_only_smoothed,66.6,0.21,pos_only_smoothed,0.07
1051,1788706280.7492,16.67,1927.210,217.187,2202.137,0.0,71.2,67.4,0.73,pos_only_smoothed,66.9,0.28,pos_only_smoothed,0.52
1052,1788706280.7658,16.66,1927.330,217.188,2202.321,0.0,67.0,67.3,0.07,pos_only_smoothed,67.2,0.32,pos_only_smoothed,0.13
1053,1788706280.7825,16.66,1927.450,217.189,2202.506,0.0,63.5,66.7,0.62,pos_only_smoothed,67.2,0.00,pos_only_smoothed,0.48
1054,1788706280.7991,16.66,1927.690,217.190,2202.875,0.0,69.2,67.1,0.40,pos_only_smoothed,67.0,0.22,pos_only_smoothed,0.15
1055,1788706280.8158,16.66,1927.811,217.191,2203.060,0.0,65.3,66.8,0.28,pos_only_smoothed,66.9,0.02,pos_only_smoothed,0.11
1056,1788706280.8325,16.66,1928.051,217.193,2203.430,0.0,70.7,67.4,0.62,pos_only_smoothed,67.1,0.12,pos_only_smoothed,0.39
1057,1788706280.8491,16.66,1928.172,217.194,2203.615,0.0,66.6,67.3,0.14,pos_only_smoothed,67.3,0.21,pos_only_smoothed,0.05
1058,1788706280.8658,16.66,1928.293,217.196,2203.801,0.0,63.2,66.7,0.65,pos_only_smoothed,67.2,0.08,pos_only_smoothed,0.52
1059,1788706280.8825,16.66,1928.534,217.198,2204.171,0.0,69.0,67.0,0.37,pos_only_smoothed,66.9,0.27,pos_only_smoothed,0.11
1060,1788706280.8991,16.66,1928.655,217.200,2204.356,0.0,65.2,66.7,0.29,pos_only_smoothed,66.9,0.05,pos_only_smoothed,0.13
1061,1788706280.9158,16.66,1928.895,217.202,2204.727,0.0,70.6,67.4,0.62,pos_only_smoothed,67.0,0.10,pos_only_smoothed,0.39
1062,1788706280.9325,16.66,1929.016,217.204,2204.912,0.0,66.5,67.2,0.14,pos_only_smoothed,67.2,0.20,pos_only_smoothed,0.05
1063,1788706280.9491,16.67,1929.257,217.208,2205.283,0.0,71.8,67.9,0.73,pos_only_smoothed,67.4,0.27,pos_only_smoothed,0.51
1064,1788706280.9658,16.67,1929.378,217.209,2205.469,0.0,67.5,67.9,0.08,pos_only_smoothed,67.7,0.31,pos_only_smoothed,0.13
1065,1788706280.9825,16.66,1929.499,217.211,2205.654,0.0,63.9,67.2,0.63,pos_only_smoothed,67.7,0.01,pos_only_smoothed,0.49
1066,1788706280.9991,16.66,1929.740,217.215,2206.026,0.0,69.7,67.6,0.40,pos_only_smoothed,67.5,0.24,pos_only_smoothed,0.14
1067,1788706281.0158,16.66,1929.861,217.217,2206.211,0.0,65.7,67.3,0.30,pos_only_smoothed,67.5,0.04,pos_only_smoothed,0.13
1068,1788706281.0324,16.66,1930.103,217.220,2206.583,0.0,71.2,67.9,0.62,pos_only_smoothed,67.6,0.10,pos_only_smoothed,0.39
1069,1788706281.0491,16.66,1930.224,217.221,2206.768,0.0,67.0,67.8,0.15,pos_only_smoothed,67.8,0.20,pos_only_smoothed,0.04
1070,1788706281.0658,16.66,1930.345,217.223,2206.954,0.0,63.5,67.1,0.68,pos_only_smoothed,67.7,0.09,pos_only_smoothed,0.55
1071,1788706281.0824,16.66,1930.587,217.226,2207.326,0.0,69.4,67.5,0.37,pos_only_smoothed,67.4,0.29,pos_only_smoothed,0.11
1072,1788706281.0991,16.66,1930.708,217.228,2207.512,0.0,65.5,67.2,0.31,pos_only_smoothed,67.3,0.06,pos_only_smoothed,0.14
1073,1788706281.1158,16.66,1930.950,217.230,2207.884,0.0,71.0,67.8,0.61,pos_only_smoothed,67.4,0.09,pos_only_smoothed,0.38
1074,1788706281.1324,16.66,1931.071,217.231,2208.070,0.0,66.8,67.6,0.15,pos_only_smoothed,67.6,0.19,pos_only_smoothed,0.04
1075,1788706281.1491,16.66,1931.314,217.233,2208.443,0.0,72.1,68.3,0.71,pos_only_smoothed,67.8,0.26,pos_only_smoothed,0.50
1076,1788706281.1657,16.67,1931.435,217.233,2208.629,0.0,67.8,68.3,0.09,pos_only_smoothed,68.1,0.30,pos_only_smoothed,0.11
1077,1788706281.1824,16.66,1931.557,217.234,2208.815,0.0,64.2,67.6,0.65,pos_only_smoothed,68.1,0.03,pos_only_smoothed,0.51
1078,1788706281.1991,16.66,1931.799,217.236,2209.188,0.0,69.9,68.0,0.37,pos_only_smoothed,67.9,0.25,pos_only_smoothed,0.11
1079,1788706281.2157,16.66,1931.921,217.236,2209.375,0.0,66.0,67.7,0.31,pos_only_smoothed,67.8,0.06,pos_only_smoothed,0.14
1080,1788706281.2324,16.67,1932.164,217.238,2209.748,0.0,71.4,68.3,0.60,pos_only_smoothed,67.9,0.09,pos_only_smoothed,0.37
1081,1788706281.2491,16.66,1932.285,217.239,2209.935,0.0,67.2,68.1,0.17,pos_only_smoothed,68.1,0.18,pos_only_smoothed,0.02
1082,1788706281.2657,16.66,1932.407,217.239,2210.122,0.0,63.8,67.4,0.68,pos_only_smoothed,68.0,0.10,pos_only_smoothed,0.55
1083,1788706281.2824,16.66,1932.650,217.240,2210.495,0.0,69.6,67.8,0.35,pos_only_smoothed,67.7,0.30,pos_only_smoothed,0.09
1084,1788706281.2991,16.66,1932.772,217.241,2210.683,0.0,65.8,67.4,0.32,pos_only_smoothed,67.6,0.07,pos_only_smoothed,0.15
1085,1788706281.3157,16.67,1933.015,217.242,2211.057,0.0,71.3,68.1,0.62,pos_only_smoothed,67.7,0.09,pos_only_smoothed,0.39
1086,1788706281.3324,16.66,1933.137,217.242,2211.244,0.0,67.2,67.9,0.14,pos_only_smoothed,67.9,0.20,pos_only_smoothed,0.05
1087,1788706281.3491,16.67,1933.380,217.244,2211.618,0.0,72.4,68.6,0.71,pos_only_smoothed,68.1,0.26,pos_only_smoothed,0.50
1088,1788706281.3657,16.66,1933.502,217.244,2211.806,0.0,68.1,68.6,0.09,pos_only_smoothed,68.4,0.30,pos_only_smoothed,0.11
1089,1788706281.3824,16.66,1933.625,217.245,2211.993,0.0,64.5,67.9,0.64,pos_only_smoothed,68.4,0.03,pos_only_smoothed,0.50
1090,1788706281.3990,16.66,1933.869,217.245,2212.368,0.0,70.4,68.3,0.40,pos_only_smoothed,68.2,0.24,pos_only_smoothed,0.14
1091,1788706281.4157,16.66,1933.991,217.245,2212.556,0.0,66.4,68.0,0.30,pos_only_smoothed,68.1,0.04,pos_only_smoothed,0.13
1092,1788706281.4324,16.66,1934.235,217.246,2212.931,0.0,71.8,68.6,0.61,pos_only_smoothed,68.2,0.10,pos_only_smoothed,0.38
1093,1788706281.4490,16.66,1934.357,217.247,2213.119,0.0,67.6,68.5,0.16,pos_only_smoothed,68.4,0.19,pos_only_smoothed,0.04
1094,1788706281.4657,16.66,1934.479,217.247,2213.307,0.0,64.2,67.8,0.69,pos_only_smoothed,68.3,0.10,pos_only_smoothed,0.55
1095,1788706281.4823,16.65,1934.724,217.248,2213.683,0.0,70.1,68.1,0.38,pos_only_smoothed,68.0,0.29,pos_only_smoothed,0.11
1096,1788706281.4990,16.67,1934.846,217.249,2213.871,0.0,66.2,67.8,0.31,pos_only_smoothed,68.0,0.06,pos_only_smoothed,0.14
1097,1788706281.5157,16.66,1935.091,217.250,2214.247,0.0,71.7,68.5,0.62,pos_only_smoothed,68.1,0.09,pos_only_smoothed,0.39
1098,1788706281.5323,16.66,1935.213,217.250,2214.435,0.0,67.5,68.3,0.15,pos_only_smoothed,68.3,0.19,pos_only_smoothed,0.05
1099,1788706281.5490,16.67,1935.458,217.251,2214.812,0.0,72.8,69.0,0.72,pos_only_smoothed,68.5,0.26,pos_only_smoothed,0.51
1100,1788706281.5657,16.66,1935.581,217.252,2215.000,0.0,68.4,68.9,0.09,pos_only_smoothed,68.8,0.30,pos_only_smoothed,0.11
1101,1788706281.5823,16.64,1935.703,217.252,2215.188,0.0,64.9,68.3,0.65,pos_only_smoothed,68.8,0.03,pos_only_smoothed,0.51
1102,1788706281.5990,16.67,1935.948,217.252,2215.565,0.0,70.6,68.7,0.38,pos_only_smoothed,68.5,0.26,pos_only_smoothed,0.12
1103,1788706281.6156,16.66,1936.071,217.252,2215.754,0.0,66.7,68.4,0.31,pos_only_smoothed,68.5,0.05,pos_only_smoothed,0.14
1104,1788706281.6323,16.66,1936.317,217.252,2216.131,0.0,72.2,69.0,0.61,pos_only_smoothed,68.6,0.09,pos_only_smoothed,0.38
1105,1788706281.6490,16.66,1936.440,217.252,2216.320,0.0,67.9,68.8,0.16,pos_only_smoothed,68.8,0.19,pos_only_smoothed,0.03
1106,1788706281.6656,16.66,1936.562,217.252,2216.509,0.0,64.5,68.1,0.69,pos_only_smoothed,68.7,0.10,pos_only_smoothed,0.56
1107,1788706281.6823,16.66,1936.808,217.252,2216.886,0.0,70.4,68.5,0.36,pos_only_smoothed,68.4,0.30,pos_only_smoothed,0.10
1108,1788706281.6990,16.66,1936.931,217.253,2217.075,0.0,66.4,68.1,0.33,pos_only_smoothed,68.3,0.07,pos_only_smoothed,0.15
1109,1788706281.7156,16.66,1937.177,217.253,2217.454,0.0,72.1,68.8,0.64,pos_only_smoothed,68.4,0.09,pos_only_smoothed,0.40
1110,1788706281.7323,16.66,1937.300,217.254,2217.643,0.0,67.9,68.6,0.14,pos_only_smoothed,68.6,0.20,pos_only_smoothed,0.05
1111,1788706281.7489,16.66,1937.546,217.255,2218.022,0.0,73.3,69.4,0.75,pos_only_smoothed,68.9,0.27,pos_only_smoothed,0.52
1112,1788706281.7656,16.66,1937.670,217.255,2218.212,0.0,68.9,69.3,0.08,pos_only_smoothed,69.2,0.32,pos_only_smoothed,0.13
1113,1788706281.7823,16.66,1937.793,217.256,2218.401,0.0,65.3,68.7,0.65,pos_only_smoothed,69.2,0.01,pos_only_smoothed,0.50
1114,1788706281.7989,16.66,1938.040,217.257,2218.781,0.0,71.2,69.1,0.41,pos_only_smoothed,68.9,0.24,pos_only_smoothed,0.14
1115,1788706281.8156,16.66,1938.163,217.258,2218.970,0.0,67.1,68.8,0.31,pos_only_smoothed,68.9,0.04,pos_only_smoothed,0.13
1116,1788706281.8323,16.67,1938.410,217.260,2219.350,0.0,72.6,69.4,0.62,pos_only_smoothed,69.0,0.10,pos_only_smoothed,0.39
1117,1788706281.8489,16.66,1938.534,217.261,2219.540,0.0,68.4,69.2,0.15,pos_only_smoothed,69.2,0.19,pos_only_smoothed,0.04
1118,1788706281.8656,16.68,1938.657,217.262,2219.730,0.0,64.9,68.5,0.69,pos_only_smoothed,69.1,0.10,pos_only_smoothed,0.56
1119,1788706281.8823,16.66,1938.905,217.265,2220.111,0.0,70.8,68.9,0.37,pos_only_smoothed,68.8,0.29,pos_only_smoothed,0.10
1120,1788706281.8989,16.66,1939.029,217.267,2220.301,0.0,67.0,68.6,0.31,pos_only_smoothed,68.7,0.07,pos_only_smoothed,0.14
1121,1788706281.9156,16.66,1939.275,217.271,2220.682,0.0,72.5,69.2,0.63,pos_only_smoothed,68.8,0.09,pos_only_smoothed,0.39
1122,1788706281.9323,16.66,1939.399,217.273,2220.873,0.0,68.3,69.1,0.15,pos_only_smoothed,69.0,0.20,pos_only_smoothed,0.04
1123,1788706281.9489,16.66,1939.523,217.275,2221.063,0.0,64.8,68.4,0.67,pos_only_smoothed,68.9,0.09,pos_only_smoothed,0.54
1124,1788706281.9656,16.66,1939.771,217.279,2221.444,0.0,70.8,68.8,0.39,pos_only_smoothed,68.7,0.28,pos_only_smoothed,0.12
1125,1788706281.9822,16.66,1939.895,217.282,2221.634,0.0,66.9,68.5,0.30,pos_only_smoothed,68.6,0.05,pos_only_smoothed,0.13
1126,1788706281.9989,16.66,1940.142,217.287,2222.015,0.0,72.5,69.1,0.64,pos_only_smoothed,68.7,0.11,pos_only_smoothed,0.41
1127,1788706282.0156,16.66,1940.266,217.289,2222.206,0.0,68.3,69.0,0.13,pos_only_smoothed,68.9,0.21,pos_only_smoothed,0.06
1128,1788706282.0322,16.67,1940.513,217.294,2222.586,0.0,73.7,69.7,0.75,pos_only_smoothed,69.2,0.28,pos_only_smoothed,0.53
1129,1788706282.0489,16.66,1940.637,217.297,2222.777,0.0,69.3,69.7,0.08,pos_only_smoothed,69.5,0.32,pos_only_smoothed,0.13
1130,1788706282.0656,16.66,1940.761,217.300,2222.968,0.0,65.6,69.0,0.65,pos_only_smoothed,69.5,0.01,pos_only_smoothed,0.50
1131,1788706282.0822,16.62,1941.008,217.305,2223.349,0.0,71.5,69.4,0.40,pos_only_smoothed,69.3,0.24,pos_only_smoothed,0.14
1132,1788706282.0988,16.66,1941.132,217.307,2223.539,0.0,67.5,69.1,0.30,pos_only_smoothed,69.2,0.04,pos_only_smoothed,0.13
1133,1788706282.1155,16.66,1941.380,217.312,2223.920,0.0,73.0,69.7,0.62,pos_only_smoothed,69.3,0.10,pos_only_smoothed,0.39
1134,1788706282.1322,16.67,1941.504,217.314,2224.111,0.0,68.7,69.6,0.17,pos_only_smoothed,69.5,0.19,pos_only_smoothed,0.03
1135,1788706282.1488,16.66,1941.627,217.315,2224.301,0.0,65.2,68.9,0.70,pos_only_smoothed,69.4,0.10,pos_only_smoothed,0.57
1136,1788706282.1655,16.66,1941.875,217.318,2224.683,0.0,71.1,69.2,0.36,pos_only_smoothed,69.1,0.30,pos_only_smoothed,0.09
1137,1788706282.1822,16.66,1941.999,217.319,2224.873,0.0,67.1,68.9,0.34,pos_only_smoothed,69.1,0.08,pos_only_smoothed,0.16
1138,1788706282.1988,16.66,1942.247,217.320,2225.255,0.0,72.8,69.5,0.63,pos_only_smoothed,69.1,0.08,pos_only_smoothed,0.39
1139,1788706282.2155,16.66,1942.371,217.320,2225.446,0.0,68.5,69.4,0.16,pos_only_smoothed,69.3,0.19,pos_only_smoothed,0.04
1140,1788706282.2322,16.67,1942.619,217.320,2225.827,0.0,73.8,70.1,0.72,pos_only_smoothed,69.6,0.26,pos_only_smoothed,0.50
1141,1788706282.2488,16.66,1942.743,217.320,2226.018,0.0,69.4,70.0,0.10,pos_only_smoothed,69.9,0.29,pos_only_smoothed,0.10
1142,1788706282.2655,16.66,1942.868,217.319,2226.209,0.0,65.8,69.3,0.67,pos_only_smoothed,69.8,0.04,pos_only_smoothed,0.53
1143,1788706282.2822,16.66,1943.116,217.318,2226.592,0.0,71.7,69.7,0.38,pos_only_smoothed,69.6,0.27,pos_only_smoothed,0.12
1144,1788706282.2988,16.66,1943.241,217.317,2226.783,0.0,67.7,69.4,0.32,pos_only_smoothed,69.5,0.06,pos_only_smoothed,0.15
1145,1788706282.3155,16.66,1943.490,217.315,2227.166,0.0,73.2,70.0,0.62,pos_only_smoothed,69.6,0.09,pos_only_smoothed,0.38
1146,1788706282.3321,16.66,1943.614,217.313,2227.358,0.0,69.0,69.8,0.16,pos_only_smoothed,69.8,0.19,pos_only_smoothed,0.03
1147,1788706282.3488,16.66,1943.739,217.312,2227.549,0.0,65.4,69.1,0.71,pos_only_smoothed,69.7,0.10,pos_only_smoothed,0.57
1148,1788706282.3655,16.66,1943.989,217.309,2227.933,0.0,71.4,69.5,0.37,pos_only_smoothed,69.4,0.30,pos_only_smoothed,0.10
1149,1788706282.3821,16.66,1944.114,217.307,2228.125,0.0,67.5,69.2,0.32,pos_only_smoothed,69.3,0.07,pos_only_smoothed,0.15
1150,1788706282.3988,16.67,1944.364,217.304,2228.510,0.0,73.2,69.8,0.64,pos_only_smoothed,69.4,0.09,pos_only_smoothed,0.40
1151,1788706282.4155,16.66,1944.489,217.302,2228.702,0.0,68.9,69.7,0.15,pos_only_smoothed,69.6,0.20,pos_only_smoothed,0.05
1152,1788706282.4321,16.67,1944.740,217.299,2229.088,0.0,74.5,70.4,0.77,pos_only_smoothed,69.9,0.28,pos_only_smoothed,0.54
1153,1788706282.4488,16.66,1944.865,217.298,2229.281,0.0,70.0,70.4,0.07,pos_only_smoothed,70.2,0.33,pos_only_smoothed,0.14
1154,1788706282.4655,16.66,1944.990,217.296,2229.473,0.0,66.3,69.7,0.65,pos_only_smoothed,70.2,0.01,pos_only_smoothed,0.51
1155,1788706282.4821,16.66,1945.242,217.295,2229.860,0.0,72.4,70.1,0.43,pos_only_smoothed,70.0,0.24,pos_only_smoothed,0.16
1156,1788706282.4988,16.66,1945.367,217.294,2230.053,0.0,68.3,69.8,0.30,pos_only_smoothed,69.9,0.02,pos_only_smoothed,0.12
1157,1788706282.5155,16.66,1945.619,217.294,2230.440,0.0,73.9,70.5,0.65,pos_only_smoothed,70.1,0.12,pos_only_smoothed,0.41
1158,1788706282.5321,16.66,1945.745,217.293,2230.634,0.0,69.6,70.3,0.14,pos_only_smoothed,70.3,0.22,pos_only_smoothed,0.06
1159,1788706282.5488,16.66,1945.870,217.293,2230.827,0.0,66.0,69.7,0.69,pos_only_smoothed,70.2,0.08,pos_only_smoothed,0.55
1160,1788706282.5654,16.66,1946.122,217.293,2231.214,0.0,72.2,70.1,0.40,pos_only_smoothed,69.9,0.28,pos_only_smoothed,0.13
1161,1788706282.5821,16.66,1946.248,217.293,2231.408,0.0,68.1,69.7,0.30,pos_only_smoothed,69.9,0.05,pos_only_smoothed,0.13
1162,1788706282.5988,16.66,1946.501,217.295,2231.796,0.0,73.9,70.4,0.66,pos_only_smoothed,70.0,0.11,pos_only_smoothed,0.42
1163,1788706282.6154,16.66,1946.627,217.296,2231.989,0.0,69.6,70.3,0.14,pos_only_smoothed,70.2,0.22,pos_only_smoothed,0.06
1164,1788706282.6321,16.67,1946.879,217.298,2232.377,0.0,75.0,71.0,0.76,pos_only_smoothed,70.5,0.29,pos_only_smoothed,0.53
1165,1788706282.6488,16.66,1947.005,217.299,2232.571,0.0,70.5,70.9,0.09,pos_only_smoothed,70.8,0.32,pos_only_smoothed,0.12
1166,1788706282.6654,16.66,1947.131,217.300,2232.765,0.0,66.8,70.3,0.66,pos_only_smoothed,70.8,0.02,pos_only_smoothed,0.52
1167,1788706282.6821,16.66,1947.384,217.304,2233.153,0.0,72.8,70.7,0.40,pos_only_smoothed,70.5,0.25,pos_only_smoothed,0.13
1168,1788706282.6988,16.66,1947.510,217.305,2233.347,0.0,68.6,70.3,0.33,pos_only_smoothed,70.5,0.05,pos_only_smoothed,0.14
1169,1788706282.7154,16.66,1947.763,217.309,2233.735,0.0,74.4,71.0,0.64,pos_only_smoothed,70.6,0.10,pos_only_smoothed,0.40
1170,1788706282.7321,16.66,1947.890,217.310,2233.929,0.0,70.0,70.8,0.16,pos_only_smoothed,70.8,0.20,pos_only_smoothed,0.04
1171,1788706282.7487,16.66,1948.016,217.312,2234.123,0.0,66.4,70.1,0.71,pos_only_smoothed,70.7,0.10,pos_only_smoothed,0.57
1172,1788706282.7654,16.66,1948.268,217.315,2234.510,0.0,72.4,70.5,0.36,pos_only_smoothed,70.4,0.30,pos_only_smoothed,0.09
1173,1788706282.7821,16.66,1948.395,217.316,2234.705,0.0,68.4,70.1,0.34,pos_only_smoothed,70.3,0.08,pos_only_smoothed,0.16
1174,1788706282.7987,16.67,1948.648,217.318,2235.093,0.0,74.2,70.8,0.64,pos_only_smoothed,70.4,0.08,pos_only_smoothed,0.40
1175,1788706282.8154,16.66,1948.774,217.318,2235.287,0.0,69.8,70.6,0.16,pos_only_smoothed,70.6,0.20,pos_only_smoothed,0.04
1176,1788706282.8321,16.67,1949.027,217.320,2235.675,0.0,75.2,71.4,0.73,pos_only_smoothed,70.8,0.26,pos_only_smoothed,0.51
1177,1788706282.8487,16.66,1949.154,217.320,2235.869,0.0,70.7,71.3,0.10,pos_only_smoothed,71.1,0.30,pos_only_smoothed,0.11
1178,1788706282.8654,16.66,1949.280,217.321,2236.063,0.0,67.0,70.6,0.69,pos_only_smoothed,71.1,0.04,pos_only_smoothed,0.54
1179,1788706282.8821,16.66,1949.534,217.321,2236.452,0.0,72.9,70.9,0.38,pos_only_smoothed,70.8,0.27,pos_only_smoothed,0.11
1180,1788706282.8987,16.66,1949.660,217.320,2236.646,0.0,68.8,70.6,0.34,pos_only_smoothed,70.8,0.07,pos_only_smoothed,0.16
1181,1788706282.9154,16.67,1949.913,217.319,2237.034,0.0,74.4,71.2,0.61,pos_only_smoothed,70.8,0.08,pos_only_smoothed,0.37
1182,1788706282.9321,16.66,1950.040,217.318,2237.228,0.0,70.0,71.0,0.19,pos_only_smoothed,71.0,0.17,pos_only_smoothed,0.01
1183,1788706282.9487,16.66,1950.166,217.317,2237.423,0.0,66.5,70.3,0.73,pos_only_smoothed,70.9,0.13,pos_only_smoothed,0.59
1184,1788706282.9654,16.66,1950.420,217.314,2237.812,0.0,72.5,70.7,0.36,pos_only_smoothed,70.6,0.32,pos_only_smoothed,0.09
1185,1788706282.9820,16.66,1950.546,217.312,2238.006,0.0,68.5,70.3,0.34,pos_only_smoothed,70.5,0.09,pos_only_smoothed,0.17
1186,1788706282.9987,16.67,1950.801,217.308,2238.395,0.0,74.2,70.9,0.63,pos_only_smoothed,70.6,0.07,pos_only_smoothed,0.38
1187,1788706283.0154,16.66,1950.927,217.306,2238.590,0.0,69.9,70.8,0.17,pos_only_smoothed,70.7,0.18,pos_only_smoothed,0.03
1188,1788706283.0320,16.67,1951.181,217.301,2238.979,0.0,75.4,71.5,0.75,pos_only_smoothed,71.0,0.26,pos_only_smoothed,0.52
1189,1788706283.0487,16.66,1951.309,217.299,2239.175,0.0,70.9,71.4,0.09,pos_only_smoothed,71.3,0.31,pos_only_smoothed,0.12
1190,1788706283.0654,16.66,1951.436,217.296,2239.370,0.0,67.2,70.7,0.68,pos_only_smoothed,71.3,0.03,pos_only_smoothed,0.53
1191,1788706283.0820,16.66,1951.690,217.290,2239.760,0.0,73.3,71.2,0.40,pos_only_smoothed,71.0,0.26,pos_only_smoothed,0.13
1192,1788706283.0987,16.67,1951.818,217.287,2239.956,0.0,69.2,70.8,0.32,pos_only_smoothed,71.0,0.05,pos_only_smoothed,0.14
1193,1788706283.1154,16.66,1952.073,217.282,2240.347,0.0,74.8,71.5,0.64,pos_only_smoothed,71.1,0.10,pos_only_smoothed,0.40
1194,1788706283.1320,16.66,1952.200,217.279,2240.543,0.0,70.5,71.3,0.16,pos_only_smoothed,71.3,0.20,pos_only_smoothed,0.04
1195,1788706283.1487,16.66,1952.328,217.277,2240.739,0.0,66.9,70.6,0.71,pos_only_smoothed,71.2,0.10,pos_only_smoothed,0.57
1196,1788706283.1654,16.66,1952.584,217.272,2241.131,0.0,73.0,71.0,0.38,pos_only_smoothed,70.9,0.30,pos_only_smoothed,0.11
1197,1788706283.1820,16.66,1952.712,217.270,2241.327,0.0,69.0,70.7,0.32,pos_only_smoothed,70.8,0.06,pos_only_smoothed,0.14
